"time","x","y","der(x)","der(y)"
12.472,1.368350527704641,1.640905272595229,1.640905272595229,-1.797799969078067
12.474,1.371628732316291,1.637302811939817,1.637302811939817,-1.804547336486239
12.476,1.374899718438191,1.633686885620391,1.633686885620391,-1.811265279463861
12.478,1.378163459239939,1.63005755302506,1.63005755302506,-1.817953567534466
12.48,1.381419928013953,1.626414874043292,1.626414874043292,-1.824611972001262
12.482,1.384669098176606,1.622758909064645,1.622758909064645,-1.831240265969171
12.484,1.387910943269389,1.619089718977464,1.619089718977464,-1.837838224366814
12.486,1.391145436960044,1.615407365167616,1.615407365167616,-1.844405623968247
12.488,1.394372553043716,1.611711909517196,1.611711909517196,-1.85094224341461
12.49,1.397592265444113,1.608003414403236,1.608003414403236,-1.857447863235612
12.492,1.400804548214633,1.604281942696438,1.604281942696438,-1.863922265870794
12.494,1.404009375539524,1.600547557759882,1.600547557759882,-1.870365235690705
12.496,1.407206721735037,1.596800323447734,1.596800323447734,-1.876776559017882
12.498,1.410396561250554,1.593040304103979,1.593040304103979,-1.883156024147627
12.5,1.413578868462076,1.589267562817665,1.589267562817665,-1.88950342035896
12.502,1.416753612177766,1.585482115288193,1.585482115288193,-1.895818511069979
12.504,1.419920772302868,1.5816840697104,1.5816840697104,-1.902101114982604
12.506,1.423080323741693,1.577873491626438,1.577873491626438,-1.908351027977559
12.508,1.426232241533457,1.574050447028564,1.574050447028564,-1.914568047982407
12.51,1.429376500853375,1.570215002357199,1.570215002357199,-1.920751974990567
12.512,1.432513077013709,1.566367224499022,1.566367224499022,-1.926902611080044
12.514,1.435641945464854,1.562507180785045,1.562507180785045,-1.933019760432021
12.516,1.438763081796413,1.558634938988676,1.558634938988676,-1.939103229349258
12.518,1.441876461738256,1.554750567323824,1.554750567323824,-1.945152826274244
12.52,1.444982061161596,1.550854134442961,1.550854134442961,-1.951168361807187
12.522,1.448079856080071,1.546945709435196,1.546945709435196,-1.957149648723813
12.524,1.4511698226508,1.543025361824375,1.543025361824375,-1.963096501992894
12.526,1.454251937175469,1.539093161567131,1.539093161567131,-1.969008738793662
12.528,1.457326176101388,1.535149179050991,1.535149179050991,-1.974886178532913
12.53,1.460392516022574,1.531193485092438,1.531193485092438,-1.980728642861977
12.532,1.463450933680823,1.527226150934985,1.527226150934985,-1.986535955693455
12.534,1.466501405966773,1.523247248247273,1.523247248247273,-1.992307943217704
12.536,1.469543909920977,1.519256849121135,1.519256849121135,-1.99804443391914
12.538,1.472578422734992,1.515255026069672,1.515255026069672,-2.00374525859234
12.54,1.47560492175242,1.51124185202535,1.51124185202535,-2.009410250357847
12.542,1.478623384470011,1.507217400338049,1.507217400338049,-2.015039244677848
12.544,1.481633786786869,1.503181727683264,1.503181727683264,-2.02063206915076
12.546,1.484636098998527,1.49913483497022,1.49913483497022,-2.026188519827025
12.548,1.487630306339095,1.495076867726212,1.495076867726212,-2.031708481377504
12.55,1.490616386751823,1.491007899227478,1.491007899227478,-2.037191797590078
12.552,1.493594318330109,1.486928003076649,1.486928003076649,-2.042638314602393
12.554,1.496564079318406,1.482837253199172,1.482837253199172,-2.048047880914175
12.556,1.499525648113106,1.478735723839758,1.478735723839758,-2.053420347399246
12.558,1.502479003263464,1.474623489558788,1.474623489558788,-2.058755567317361
12.56,1.505424123472483,1.470500625228765,1.470500625228765,-2.064053396325711
12.562,1.508360987597824,1.466367206030728,1.466367206030728,-2.069313692490227
12.564,1.511289574652713,1.462223307450673,1.462223307450673,-2.074536316296614
12.566,1.514209863806836,1.458069005276005,1.458069005276005,-2.079721130661096
12.568,1.51712183438724,1.453904375591952,1.453904375591952,-2.084868000940934
12.57,1.520025465879249,1.449729494777985,1.449729494777985,-2.089976794944688
12.572,1.522920737927349,1.445544439504271,1.445544439504271,-2.095047382942165
12.574,1.525807630336107,1.441349286728073,1.441349286728073,-2.100079637674178
12.576,1.528686123071057,1.437144113690203,1.437144113690203,-2.105073434361969
12.578,1.531556196259614,1.432928997911443,1.432928997911443,-2.110028650716416
12.58,1.53441783019198,1.428704017188959,1.428704017188959,-2.114945166946964
12.582,1.53727100532203,1.424469249592752,1.424469249592752,-2.119822865770261
12.584,1.540115702268229,1.420224773462076,1.420224773462076,-2.124661632418556
12.586,1.542951901814535,1.415970667401859,1.415970667401859,-2.129461354647832
12.588,1.545779581624241,1.411706993909585,1.411706993909585,-2.134221908331479
12.59,1.548598717726409,1.407433806769575,1.407433806769575,-2.13894316381089
12.592,1.551409297646617,1.403151216436471,1.403151216436471,-2.143625043677879
12.594,1.554211302644589,1.398859301570107,1.398859301570107,-2.14826744492527
12.596,1.557004714140515,1.394558141030586,1.394558141030586,-2.152870267055636
12.598,1.55978951371573,1.390247813873734,1.390247813873734,-2.157433412086428
12.6,1.562565683113426,1.385928399346513,1.385928399346513,-2.161956784554865
12.602,1.565333204239364,1.381599976882437,1.381599976882437,-2.166440291522535
12.604,1.568092059162552,1.377262626097031,1.377262626097031,-2.170883842579693
12.606,1.570842230115973,1.372916426783222,1.372916426783222,-2.175287349849314
12.608,1.573583699497264,1.368561458906797,1.368561458906797,-2.179650727990826
12.61,1.576316449869427,1.364197802601817,1.364197802601817,-2.183973894203592
12.612,1.579040463961538,1.359825538166035,1.359825538166035,-2.188256768230108
12.614,1.581755724669434,1.355444746056344,1.355444746056344,-2.192499272358896
12.616,1.584462215056422,1.351055506884197,1.351055506884197,-2.196701331427137
12.618,1.587159918353986,1.346657901411018,1.346657901411018,-2.200862872823035
12.62,1.589848817962473,1.342252010543661,1.342252010543661,-2.204983826487849
12.622,1.592528897451816,1.337837915329803,1.337837915329803,-2.209064124917712
12.624,1.595200140562212,1.333415696953403,1.333415696953403,-2.213103703165103
12.626,1.59786253120484,1.328985436730113,1.328985436730113,-2.217102498840085
12.628,1.600516053462562,1.324547216102697,1.324547216102697,-2.221060452111252
12.63,1.603160691590613,1.32010111663648,1.32010111663648,-2.224977505706366
12.632,1.60579642798758,1.315647228072604,1.315647228072604,-2.22885360412613
12.634,1.608423246263522,1.311185636146097,1.311185636146097,-2.232688694920079
12.636,1.611041133294286,1.306716414428635,1.306716414428635,-2.236482729368191
12.638,1.613650073946659,1.302239645267421,1.302239645267421,-2.240235660440377
12.64,1.616250053259092,1.297755411126091,1.297755411126091,-2.243947443667624
12.642,1.618841056442323,1.293263794580494,1.293263794580494,-2.247618037141235
12.644,1.621423068879986,1.288764878314463,1.288764878314463,-2.25124740151177
