"time","$STATESET1.x","$STATESET2.x","der($STATESET1.x)","der($STATESET2.x)","der(vx)","der(vy)","der(x)","der(y)","F","vx","vy","x","y","$STATESET1.A[1]","$STATESET1.A[2]","$STATESET2.A[1]","$STATESET2.A[2]"
0.766,0.6970533467048844,-0.02482657976869377,-9.737443527085622,0.6970533467048844,1.459463540970419,-9.737443527085622,-0.03465364556927635,0.6970533467048844,1.461265981669213,-0.03465364556927635,0.6970533467048844,-0.4993832605694635,-0.02482657976869377,1,0,0,1
0.768,0.6775705075808925,-0.02345195605815854,-9.745255929569939,0.6775705075808925,1.37883623278986,-9.745255929569939,-0.03181572373927832,0.6775705075808925,1.380355443902035,-0.03181572373927832,0.6775705075808925,-0.4994497029301811,-0.02345195605815854,1,0,0,1
0.77,0.6580727031677077,-0.02211631469587527,-9.752420645047287,0.6580727031677077,1.300465299641183,-9.752420645047287,-0.0291368033970915,0.6580727031677077,1.301739366266382,-0.0291368033970915,0.6580727031677077,-0.4995106291404348,-0.02211631469587527,1,0,0,1
0.772,0.6385612006730005,-0.02081968168884837,-9.758974316128683,0.6385612006730005,1.224356605058103,-9.758974316128683,-0.02661236262655947,0.6385612006730005,1.225419404434228,-0.02661236262655947,0.6385612006730005,-0.4995663528044849,-0.02081968168884837,1,0,0,1
0.774,0.6190371803267064,-0.01956208430031541,-9.764952545570555,0.6190371803267064,1.150515544579086,-9.764952545570555,-0.02423787258007146,0.6190371803267064,1.151397104160282,-0.02423787258007146,0.6190371803267064,-0.4996171783053775,-0.01956208430031541,1,0,0,1
0.776,0.5995017540061969,-0.01834354663180051,-9.770389904221545,0.5995017540061969,1.078947030680083,-9.770389904221545,-0.02200879303645686,0.5995017540061969,1.079673864970782,-0.02200879303645686,0.5995017540061969,-0.4996634009980789,-0.01834354663180051,1,0,0,1
0.778,0.5799559643599564,-0.01716409051979562,-9.775319922295665,0.5799559643599564,1.009655528286784,-9.775319922295665,-0.01992057424102304,0.5799559643599564,1.010250955747949,-0.01992057424102304,0.5799559643599564,-0.499705307152754,-0.01716409051979562,1,0,0,1
0.78,0.5604007859028491,-0.01602373589513657,-9.779775083143839,0.5604007859028491,0.9426450847834108,-9.779775083143839,-0.01796865801717185,0.5604007859028491,0.9431295252855175,-0.01796865801717185,0.5604007859028491,-0.4997431739283318,-0.01602373589513657,1,0,0,1
0.782,0.5408371576961667,-0.01492249914225847,-9.783786820392773,0.5408371576961667,0.877919388821804,-9.783786820392773,-0.01614847756350174,0.5408371576961667,0.8783106421160856,-0.01614847756350174,0.5408371576961667,-0.4997772694104338,-0.01492249914225847,1,0,0,1
0.784,0.5212659266899743,-0.01386039669350284,-9.787385508804475,0.5212659266899743,0.8154817303840955,-9.787385508804475,-0.01445546021503855,0.5212659266899743,0.815795236442498,-0.01445546021503855,0.5212659266899743,-0.4998078524828304,-0.01386039669350284,1,0,0,1
0.786,0.5016878816786352,-0.0128374433136323,-9.790600462690831,0.5016878816786352,0.7553350653900774,-9.790600462690831,-0.01288502708815295,0.5016878816786352,0.7555841469059832,-0.01288502708815295,0.5016878816786352,-0.4998351728811902,-0.0128374433136323,1,0,0,1
0.788,0.4821037568668129,-0.01185365216512424,-9.7934599322796,0.4821037568668129,0.6974820408818445,-9.7934599322796,-0.01143259370055649,0.4821037568668129,0.6976781286473717,-0.01143259370055649,0.4821037568668129,-0.4998594711819996,-0.01185365216512424,1,0,0,1
0.79,0.4625142298784685,-0.01090903519909633,-9.795991100123004,0.4625142298784685,0.641925014853135,-9.795991100123004,-0.01009357072575773,0.4625142298784685,0.6420778566264074,-0.01009357072575773,0.4625142298784685,-0.4998809787849752,-0.01090903519909633,1,0,0,1
0.792,0.4429199481502066,-0.0100036008908119,-9.798220081130314,0.4429199481502066,0.5886660754184766,-9.798220081130314,-0.008863362902756284,0.4429199481502066,0.5887839288203848,-0.008863362902756284,0.4429199481502066,-0.4998999179528012,-0.0100036008908119,1,0,0,1
0.794,0.4233214894699733,-0.009137358511781914,-9.800171914297549,0.4233214894699733,0.5377070645215605,-9.800171914297549,-0.007737372544849762,0.4233214894699733,0.5377968747631101,-0.007737372544849762,0.4233214894699733,-0.4999165017074623,-0.009137358511781914,1,0,0,1
0.796,0.4037193789972544,-0.008310316795629807,-9.801870562825684,0.4037193789972544,0.4890496016333877,-9.801870562825684,-0.006710998877518187,0.4037193789972544,0.4891171644979824,-0.006710998877518187,0.4037193789972544,-0.4999309338646252,-0.008310316795629807,1,0,0,1
0.798,0.3841141006741646,-0.0075224831607045,-9.803338913185753,0.3841141006741646,0.4426951019648143,-9.803338913185753,-0.005779637858678143,0.3841141006741646,0.4427452127140216,-0.005779637858678143,0.3841141006741646,-0.4999434090445607,-0.0075224831607045,1,0,0,1
0.8,0.3645060941436057,-0.006773864371232104,-9.804598772734881,0.3645060941436057,0.3986447966175858,-9.804598772734881,-0.0049386829345198,0.3645060941436057,0.3986813854774836,-0.0049386829345198,0.3645060941436057,-0.4999541126558318,-0.006773864371232104,1,0,0,1
0.802,0.3448957572905771,-0.006064463310925285,-9.805670871455998,0.3448957572905771,0.3568996858780475,-9.805670871455998,-0.00418352306452311,0.3448957572905771,0.3569259406848982,-0.00418352306452311,0.3448957572905771,-0.4999632209320506,-0.006064463310925285,1,0,0,1
0.804,0.325283447874712,-0.00539428403355302,-9.806574854801513,0.325283447874712,0.3174606527555563,-9.806574854801513,-0.003509546868139674,0.325283447874712,0.3174791294992706,-0.003509546868139674,0.325283447874712,-0.499970900853005,-0.00539428403355302,1,0,0,1
0.806,0.3056694857350593,-0.004763331601614984,-9.807329283841913,0.3056694857350593,0.2803284743940751,-9.807329283841913,-0.002912142394208547,0.3056694857350593,0.2803411961894054,-0.002912142394208547,0.3056694857350593,-0.4999773101572241,-0.004763331601614984,1,0,0,1
0.8080000000000001,0.2860541552546129,-0.004171609559236573,-9.80795163682067,0.2860541552546129,0.2455037865404099,-9.80795163682067,-0.002386695566594728,0.2860541552546129,0.2455123316605372,-0.002386695566594728,0.2860541552546129,-0.4999825973708338,-0.004171609559236573,1,0,0,1
0.8100000000000001,0.2664377074162041,-0.003619121126894394,-9.80845830724415,0.2664377074162041,0.2129871196581535,-9.80845830724415,-0.001928591194004787,0.2664377074162041,0.2129926993040608,-0.001928591194004787,0.2664377074162041,-0.4999869017907058,-0.003619121126894394,1,0,0,1
0.8120000000000001,0.2468203537962627,-0.003105866583222897,-9.808864604640736,0.2468203537962627,0.1827788515151254,-9.808864604640736,-0.001533211758085461,0.2468203537962627,0.1827823779356481,-0.001533211758085461,0.2468203537962627,-0.4999903534997122,-0.003105866583222897,1,0,0,1
0.8139999999999999,0.2272022781767289,-0.002631846524248917,-9.809184751642162,0.2272022781767289,0.1548792941428855,-9.809184751642162,-0.001195939619985796,0.2272022781767289,0.1548814397663044,-0.001195939619985796,0.2272022781767289,-0.4999930733358942,-0.002631846524248917,1,0,0,1
0.8159999999999999,0.2075836434644386,-0.002197063557196624,-9.809431883353174,0.2075836434644386,0.1292887409291551,-9.809431883353174,-0.0009121577224258311,0.2075836434644386,0.1292899891235612,-0.0009121577224258311,0.2075836434644386,-0.4999951728884247,-0.002197063557196624,1,0,0,1
0.8179999999999999,0.1879645831623776,-0.001801518840782432,-9.809618048871476,0.1879645831623776,0.1060073979379366,-9.809618048871476,-0.0006772478719234287,0.1879645831623776,0.1060080860323241,-0.0006772478719234287,0.1879645831623776,-0.4999967545193332,-0.001801518840782432,1,0,0,1
0.82,0.1683452072040216,-0.001445213417048619,-9.809754210304364,0.1683452072040216,0.08503542314296365,-9.809754210304364,-0.0004865915369292766,0.1683452072040216,0.0850357783622715,-0.0004865915369292766,0.1683452072040216,-0.4999979113538167,-0.001445213417048619,1,0,0,1
0.822,0.1487256051478099,-0.001128146901011664,-9.809850242833988,0.1487256051478099,0.06637290971651474,-9.809850242833988,-0.0003355695152672593,0.1487256051478099,0.06637307866481251,-0.0003355695152672593,0.1487256051478099,-0.4999987272829499,-0.001128146901011664,1,0,0,1
0.824,0.1291058474430353,-0.000850318611380527,-9.809914934147786,0.1291058474430353,0.05001991492553175,-9.809914934147786,-0.0002195625273437095,0.1291058474430353,0.05001998725866138,-0.0002195625273437095,0.1291058474430353,-0.4999992769577364,-0.000850318611380527,1,0,0,1
0.826,0.1094859859137055,-0.0006117296911222784,-9.809955984171143,0.1094859859137055,0.03597650772315825,-9.809955984171143,-0.0001339517569434911,0.1094859859137055,0.03597653464895771,-0.0001339517569434911,0.1094859859137055,-0.499999625786645,-0.0006117296911222784,1,0,0,1
0.828,0.08986605804023381,-0.0004123804209768023,-9.809980005544256,0.08986605804023381,0.02424272337658774,-9.809980005544256,-7.411803090098965e-05,0.08986605804023381,0.02424273162191122,-7.411803090098965e-05,0.08986605804023381,-0.4999998299423595,-0.0004123804209768023,1,0,0,1
0.83,0.07024608836607112,-0.0002522711720370256,-9.809992523394486,0.07024608836607112,0.01481858688299127,-9.809992523394486,-3.544213059737789e-05,0.07024608836607112,0.01481858876912343,-3.544213059737789e-05,0.07024608836607112,-0.4999999363592517,-0.0002522711720370256,1,0,0,1
0.832,0.05062609734616254,-0.0001314014716982067,-9.809997975339662,0.05062609734616254,0.007704100427711152,-9.809997975339662,-1.330468785469158e-05,0.05062609734616254,0.007704100693754505,-1.330468785469158e-05,0.05062609734616254,-0.4999999827336529,-0.0001314014716982067,1,0,0,1
0.834,0.03100610213410486,-4.977026655940415e-05,-9.809999711407171,0.03100610213410486,0.002899249373684537,-9.809999711407171,-3.086363951655355e-06,0.03100610213410486,0.002899249388047879,-3.086363951655355e-06,0.03100610213410486,-0.4999999975229206,-4.977026655940415e-05,1,0,0,1
0.836,0.01138610064973958,-7.378667868503088e-06,-9.809999994037209,0.01138610064973958,0.0004040560396044996,-9.809999994037209,-1.680285100418476e-07,0.01138610064973958,0.000404056039648497,-1.680285100418476e-07,0.01138610064973958,-0.4999999999455553,-7.378667868503088e-06,1,0,0,1
0.838,-0.008233906613722657,-4.227093351128027e-06,-9.809999998152508,-0.008233906613722657,0.0002185300077980252,-9.809999998152508,6.961098380383992e-08,-0.008233906613722657,0.0002185300078058347,6.961098380383992e-08,-0.008233906613722657,-0.4999999999821317,-4.227093351128027e-06,1,0,0,1
0.84,-0.02785392031771839,-4.031620053134867e-05,-9.809999811103634,-0.02785392031771839,0.002342685611029477,-9.809999811103634,2.24592848152773e-06,-0.02785392031771839,0.002342685618645061,2.24592848152773e-06,-0.02785392031771839,-0.499999998374604,-4.031620053134867e-05,1,0,0,1
0.842,-0.04747393826329983,-0.0001156456231231542,-9.809998432650939,-0.04747393826329983,0.006776516814008699,-9.809998432650939,1.098030663883819e-05,-0.04747393826329983,0.00677651699526576,1.098030663883819e-05,-0.04747393826329983,-0.4999999866260897,-0.0001156456231231542,1,0,0,1
0.844,-0.06709395206144905,-0.0002302132058341539,-9.809993775043289,-0.06709395206144905,0.01351998038045726,-9.809993775043289,3.089183086671655e-05,-0.06709395206144905,0.01351998181352457,3.089183086671655e-05,-0.06709395206144905,-0.4999999470018771,-0.0002302132058341539,1,0,0,1
0.846,-0.08671395299784286,-0.000384020925777906,-9.809982662900101,-0.08671395299784286,0.02257311206608717,-9.809982662900101,6.659996465945928e-05,-0.08671395299784286,0.02257311872389731,6.659996465945928e-05,-0.08671395299784286,-0.4999998525279068,-0.000384020925777906,1,0,0,1
0.848,-0.1063339220556624,-0.0005770692929218165,-9.809960833227267,-0.1063339220556624,0.03393591300709698,-9.809960833227267,0.0001227241641650513,-0.1063339220556624,0.03393593560904636,0.0001227241641650513,-0.1063339220556624,-0.4999996669909203,-0.0005770692929218165,1,0,0,1
0.85,-0.1259538299186682,-0.0008093590086213287,-9.809922935358086,-0.1259538299186682,0.0476083790558807,-9.809922935358086,0.0002038840009435653,-0.1259538299186682,0.04760844142888374,0.0002038840009435653,-0.1259538299186682,-0.4999993449375661,-0.0008093590086213287,1,0,0,1
0.852,-0.1455736374669992,-0.001080889804617578,-9.80986253108594,-0.1455736374669992,0.06359047529916276,-9.80986253108594,0.0003146988564588882,-0.1455736374669992,0.06359062388808402,0.0003146988564588882,-0.1455736374669992,-0.4999988316758653,-0.001080889804617578,1,0,0,1
0.854,-0.1651932988535623,-0.00139165816079756,-9.809772095357655,-0.1651932988535623,0.0818820907292679,-9.809772095357655,0.0004597869858710569,-0.1651932988535623,0.08188240789523757,0.0004597869858710569,-0.1651932988535623,-0.4999980632838126,-0.00139165816079756,1,0,0,1
0.856,-0.1848127391684715,-0.001741666064165895,-9.809643014837462,-0.1848127391684715,0.1024831924206371,-9.809643014837462,0.0006437680576953142,-0.1848127391684715,0.1024838141714661,0.0006437680576953142,-0.1848127391684715,-0.4999969665901193,-0.001741666064165895,1,0,0,1
0.858,-0.2044318700192779,-0.00213091329382377,-9.809465589039322,-0.2044318700192779,0.1253936771871678,-9.809465589039322,0.0008712610914764507,-0.2044318700192779,0.1253948159757593,0.0008712610914764507,-0.2044318700192779,-0.4999954591879152,-0.00213091329382377,1,0,0,1
0.86,-0.2240505823821942,-0.002559399581450066,-9.809229030132196,-0.2240505823821942,0.1506134041769869,-9.809229030132196,0.001146884959043674,-0.2240505823821942,0.1506153774098696,0.001146884959043674,-0.2240505823821942,-0.4999934494308725,-0.002559399581450066,1,0,0,1
0.862,-0.2436687458110262,-0.003027124023520573,-9.808921463308804,-0.2436687458110262,0.1781421765901852,-9.808921463308804,0.001475258065694257,-0.2436687458110262,0.1781454414844315,0.001475258065694257,-0.2436687458110262,-0.4999908364361753,-0.003027124023520573,1,0,0,1
0.864,-0.263286212408986,-0.00353408247278204,-9.808529928533535,-0.263286212408986,0.2079796886052888,-9.808529928533535,0.001860996864510108,-0.263286212408986,0.2079848840239824,0.001860996864510108,-0.263286212408986,-0.4999875101050781,-0.00353408247278204,1,0,0,1
0.866,-0.2829027969757195,-0.004080275037854602,-9.80804037739216,-0.2829027969757195,0.2401256457535097,-9.80804037739216,0.002308719316652218,-0.2829027969757195,0.2401336416858437,0.002308719316652218,-0.2829027969757195,-0.4999833510784289,-0.004080275037854602,1,0,0,1
0.868,-0.3025182896254086,-0.004665699806349597,-9.807437676045929,-0.3025182896254086,0.2745796451535436,-9.807437676045929,0.002823041961536476,-0.3025182896254086,0.2745916004481774,0.002823041961536476,-0.3025182896254086,-0.4999782307714177,-0.004665699806349597,1,0,0,1
0.87,-0.3221324496415292,-0.005290354528700834,-9.806705604998374,-0.3221324496415292,0.3113411939143524,-9.806705604998374,0.003408580530633724,-0.3221324496415292,0.3113586229196826,0.003408580530633724,-0.3221324496415292,-0.499972011365597,-0.005290354528700834,1,0,0,1
