"time","F1.y","der(F1.y)","F1.u"
0.482,0.8384564643032989,-0.1874521118284802,0.4635522406463385
0.484,0.8380826174001739,-0.1863795829286621,0.4653234515428497
0.486,0.8377109161154402,-0.1853090574846326,0.4670928011461751
0.488,0.8373413565903969,-0.1842405371057391,0.4688602823789187
0.49,0.8369739077549346,-0.1831740097918883,0.470625888171158
0.492,0.8366085863117172,-0.1821094874256226,0.4723896114604721
0.494,0.8362453918485061,-0.181046973328268,0.4741514451919702
0.496,0.8358843204044798,-0.17998646904308,0.4759113823183197
0.498,0.8355253680188164,-0.1789279761095209,0.4776694157997745
0.5,0.8351685307306937,-0.1778714960632454,0.479425538604203
0.502,0.8348138045792901,-0.1768170304360869,0.4811797437071163
0.504,0.8344611856037837,-0.1757645807560437,0.4829320240916963
0.506,0.8341106698433525,-0.1747141485472642,0.484682372748824
0.508,0.8337622533371748,-0.173665735330034,0.4864307826771068
0.51,0.8334159321244288,-0.1726193426207606,0.4881772468829075
0.512,0.8330717022442923,-0.1715749719319603,0.4899217583803716
0.514,0.8327295597359438,-0.1705326247722442,0.4916643101914553
0.516,0.8323895006385612,-0.1694923026463036,0.4934048953459539
0.518,0.8320515209913225,-0.1684540070548967,0.495143506881529
0.52,0.8317156168334062,-0.1674177394948347,0.4968801378437367
0.522,0.8313817842039902,-0.1663835014589673,0.4986147812860556
0.524,0.8310500191422527,-0.1653512944361693,0.5003474302699141
0.526,0.830720317687372,-0.1643211199113266,0.5020780778647187
0.528,0.8303926758785259,-0.1632929793653223,0.5038067171478813
0.53,0.8300670897548926,-0.1622668742750228,0.5055333412048469
0.532,0.8297435553556505,-0.1612428061132643,0.5072579431291219
0.534,0.8294220687199774,-0.1602207763488384,0.5089805160223007
0.536,0.8291026258870514,-0.1592007864464787,0.510701052994094
0.538,0.8287852228960509,-0.1581828378668473,0.5124195471623563
0.54,0.8284698557861542,-0.1571669320665205,0.5141359916531132
0.542,0.8281565205965388,-0.1561530704979749,0.5158503796005889
0.544,0.8278452133663835,-0.1551412546095747,0.517562704147234
0.546,0.8275359301348659,-0.1541314858455566,0.5192729584437527
0.548,0.8272286563946103,-0.1531237603727402,0.52098113564913
0.55,0.8269233801913488,-0.1521180756303448,0.5226872289306592
0.552,0.8266201132667859,-0.1511144409014081,0.5243912314639697
0.554,0.8263188515682109,-0.1501128575675788,0.5260931364330534
0.556,0.8260195910429128,-0.1491133270063099,0.5277929370302931
0.5580000000000001,0.825722327638181,-0.1481158505908464,0.5294906264564881
0.5600000000000001,0.8254270573013049,-0.1471204296902108,0.5311861979208834
0.5620000000000001,0.8251337759795735,-0.1461270656691891,0.5328796446411953
0.5639999999999999,0.8248424796202761,-0.1451357598883186,0.534570959843639
0.5659999999999999,0.8245531641707019,-0.1441465137038728,0.5362601367629563
0.5679999999999999,0.8242658255781402,-0.1431593284678494,0.5379471686424414
0.57,0.8239804597898802,-0.1421742055279555,0.5396320487339692
0.572,0.8236970627532112,-0.1411911462275948,0.5413147702980217
0.574,0.8234156304154224,-0.1402101519058539,0.5429953266037146
0.576,0.8231361587238032,-0.139231223897489,0.5446737109288251
0.578,0.8228586436256426,-0.1382543635329122,0.5463499165598182
0.58,0.82258308106823,-0.1372795721381782,0.5480239367918736
0.582,0.8223094669988545,-0.1363068510349711,0.5496957649289124
0.584,0.8220377973648058,-0.1353362015405907,0.5513653942836244
0.586,0.8217680681133723,-0.1343676249679389,0.5530328181774945
0.588,0.8215002751918439,-0.1334011226255074,0.5546980299408292
0.59,0.8212344145475098,-0.132436695817363,0.5563610229127838
0.592,0.8209704821276589,-0.1314743458431352,0.5580217904413884
0.594,0.8207084738795807,-0.1305140739980026,0.5596803258835754
0.596,0.8204483857505644,-0.1295558815726797,0.5613366226052051
0.598,0.8201902136878992,-0.1285997698534032,0.5629906739810929
0.6,0.8199339536388743,-0.1276457401219195,0.5646424733950354
0.602,0.8196796015507792,-0.1266937936554711,0.5662920142398371
0.604,0.8194271533709029,-0.125743931726783,0.5679392899173369
0.606,0.8191766050465346,-0.1247961556040501,0.5695842938384343
0.608,0.8189279383876896,-0.1238504594822869,0.5712270194231158
0.61,0.8186811600046722,-0.1229068499520954,0.5728674601004813
0.612,0.81843626726506,-0.1219653289781449,0.5745056093087701
0.614,0.8181932560076725,-0.1210258977561424,0.5761414604953877
0.616,0.8179521220690033,-0.1200885574760358,0.5777750071169316
